id,created_at,screen_name,user_name,user_location,text
594345215869132800,Sat May 02 03:38:36 +0000 2015,phirate,Richard Clark,New Zealand,"The #talkpay hashtag is moderately interesting, although numbers are only one part of the package imo"
594345354469847041,Sat May 02 03:39:09 +0000 2015,akarp,Anatoly Karp,San Francisco,"Thanks to #talkpay, thousands of people are suddenly thinking they are underpaid."
594345416637820928,Sat May 02 03:39:24 +0000 2015,AnthonyIndraus,Anthony I,Melbourne,"$0 a year, $0 CEO CLUB, Beat that #talkpay #startuplife"
594345422665056257,Sat May 02 03:39:25 +0000 2015,tlivings,Trevor Livingston,"Austin, TX 78704",I don't remember how much I make. #talkpay
594345542672482304,Sat May 02 03:39:54 +0000 2015,helmie_07,#UnderConstruction,malaysia,"Nk junior respect senior konon, yg muda x respect yg tua tu cmner pulak?
#talkpay"
594345725028249600,Sat May 02 03:40:37 +0000 2015,TheBroLarry,Larry,,#talkpay I'm an coordinator at Marvel pulling down $79k a year
594345798789242880,Sat May 02 03:40:55 +0000 2015,npdoty,Nick Doty,"Oakland, California","2014 (PhD student and part-time employment): $34k. 
2007 (full-time engineer at MSFT): $88k.
It's good, if difficult, to share.
#talkpay"
594345884818796545,Sat May 02 03:41:16 +0000 2015,choudeshell,Chris Houdeshell,"State College, PA",The #talkpay discussion has been interesting. I may need to have discussion this week.
594346151521984512,Sat May 02 03:42:19 +0000 2015,b0rk,Julia Evans,Montreal,"it's interesting / weird that other people in dev jobs see their salaries double within a couple of years, not just me #talkpay"
594346179242123264,Sat May 02 03:42:26 +0000 2015,mikloshvanEgan,miklosh van Egan,New York State,"#Morality System based on emotional #Values,equates2 Total #Eclipse of the #Heart:no Cigar:#TalkPay https://t.co/9A2RJlaaci #MayDay #OWS #p2"
594346193297092608,Sat May 02 03:42:29 +0000 2015,arindam_dee,ARINDAM KISHORE DAS,"New Delhi, India",@Sushh #talkpay #fml https://t.co/YtsZK9lXbZ
594346240864690177,Sat May 02 03:42:40 +0000 2015,skry,skry,Portland OR,Just having a surplus is a privilege. I've worked 3 jobs at once to make ends meet before. Now I can work on things I care about. #talkpay
594346328265609216,Sat May 02 03:43:01 +0000 2015,riskandreturn,michelle des jardins,"Brisbane, Australia",Simply Don't spend everything you earn. Save/invest 20% of every pay and you won't look back. #talkpay
594346360859594752,Sat May 02 03:43:09 +0000 2015,top10traffic,Jesse Fisher,"Salem, UT",#TalkPay: Ready to tell the world how much you make? http://t.co/TXr7keU75v
594346662203625472,Sat May 02 03:44:21 +0000 2015,MagentoFeedle,Find Magento,,"Two last #talkpay observations: 1. The weird ""is this bragging""/""is this helping"" split. via alanstorm"
594346663659077632,Sat May 02 03:44:21 +0000 2015,MagentoFeedle,Find Magento,,Two last #talkpay observations: 2. The tech bro tadpole types whining about seeing equal pay mentions when its staring them in the face via…
594346735541051392,Sat May 02 03:44:38 +0000 2015,phannDOTde,Peter Hann,,#talkpay hashtag is pretty great.
594346786724020224,Sat May 02 03:44:51 +0000 2015,joshua_beard,Joshua Beard,"Denver, CO",I don't think this #talkpay thing means *anything* without more context.  Lots more context. &gt;140 characters more context.
594346860099313664,Sat May 02 03:45:08 +0000 2015,wiscotheque,Q,NYC,the self and labor. this is the title of every human's biography. https://t.co/g7uk3dbAzj #TalkPay
594347017469620224,Sat May 02 03:45:46 +0000 2015,opihana,Hannah Oppenheimer,New York,"I did #talkpay bc I've been grateful to those who shared salaries w/me, esp white male collegues. Original article: https://t.co/vEcEJxFfJc"
594347111153537024,Sat May 02 03:46:08 +0000 2015,mxcosma,¯\_^..^_/¯,,@skry quite the privilege to not have to think about life in terms of money. For so many a few bucks is a matter of life &amp; death. #talkpay
594347173623386112,Sat May 02 03:46:23 +0000 2015,ankitjaininfo,aᵑᵏᵎᵗ jᵃᵎᵑ,"Hyderabad, India",A bold attempt by @buffer #TalkPay https://t.co/zmZGVyXmRm
594347533838618625,Sat May 02 03:47:49 +0000 2015,eileenmcarey,Eileen Carey,San Francisco,$0 #founder #talkpay
594347596677713920,Sat May 02 03:48:04 +0000 2015,talkpayBot,talkpay,,"#talkpay $135k remote sr. dev /w $5k bonus, 10 years in software jobs, no degree"
594348023531982848,Sat May 02 03:49:45 +0000 2015,ChandarRav,chandar rav kakade,,@hmviom @GlastoFest #talkpay
594348161193246720,Sat May 02 03:50:18 +0000 2015,utahcon,Adam Barrett,"South Jordan, UT",In 13 years I went from $20k/yr to ~7x that... more on #talkpay from my life https://t.co/6U5kmmZ4IG
594348168545898496,Sat May 02 03:50:20 +0000 2015,BrittanyYoon,B.,Seoul,Cost of living ratio btw SF and Seoul 1.56:1 average engineer starting salary 80k:40k (US pays more tax though) #talkpay
594348310963458048,Sat May 02 03:50:54 +0000 2015,johnbarton,John Barton,"Melbourne, Australia",#talkpay a good career != monotonic salary increases. i've made a couple of big bets dropping my salary by &gt; 50% and they've paid off
594348434087247872,Sat May 02 03:51:23 +0000 2015,avh4,Erin VonderHaar,San Francisco,"scared, but the world will be better if we can talk about money. #talkpay 33yo WM mobile + fullstack web dev and manager, SF $147k @shanley"
594348771334430720,Sat May 02 03:52:44 +0000 2015,_kulte,Zachary Friedman,"Beverly Hills, CA","Okay, here's something I feel comfortable disclosing. One time I ordered six glasses of Blue Label at office party, no one got mad #talkpay"
594349015979831296,Sat May 02 03:53:42 +0000 2015,BrittanyYoon,B.,Seoul,"Average recent college grad salary in U.S. $60k
Average recent college grad salary in South Korea $30k #talkpay"
594349139988611072,Sat May 02 03:54:12 +0000 2015,anyfishanytime,O.A. Brown,under the sandias,40k base +.2 for sold prep (no guarantee)+ 10k summer school (varies). Math teacher w/masters &amp; 9 y exp.. 1 income for 4 people #talkpay
594349150491160576,Sat May 02 03:54:14 +0000 2015,cinnamaldehyde,☆ Cinnamaldehyde ☆,"East of East Bay, CA, USA",now i'm disabled and poor on SSDI and trying to be self-employed. guess i shoulda gone into tech so i coulda saved them 6 figs. #talkpay
594349202655719424,Sat May 02 03:54:27 +0000 2015,skry,skry,Portland OR,@mxcosma I've had many 4-digit years. The biggest privilege is freedom of choice. To have the lifestyle you prefer. #talkpay
594349261422104576,Sat May 02 03:54:41 +0000 2015,Eva_Smith,Eva Smith™,#OC #InlandEmpire #SoCal,Startup workers and professionals are tweeting about how much money they make. Follow  #TalkPay  hashtag on… http://t.co/5gI2r9WeyG
594349300525568001,Sat May 02 03:54:50 +0000 2015,ksh21691986,kennedysmith,"Whiteriver,Az 85941",Sign up with SponsoredTweets to work with great brands! https://t.co/rC6w7WkwbL #MayweatherPacquiao #NFLDraft #NFLDraft2015 #talkpay
594349329785212929,Sat May 02 03:54:57 +0000 2015,seshen,SELENA,,"yr1: $40k
yr2: $45k
yr3: $57k
yr4: $68k

#publicrelations #pr #media #communications #nyc #salary #talkpay"
594349682601496577,Sat May 02 03:56:21 +0000 2015,SFGargoyle,Gargoyle,San Francisco Bay area,I worked as a supervisor for a large U.S. automotive company. Yearly raises were always &lt; 1%. One year my raise equaled to $365. #talkpay
594349735743332352,Sat May 02 03:56:34 +0000 2015,johnbarton,John Barton,"Melbourne, Australia","#talkpay my first full time salary as a .net dev in 05 was $42k, doing a startup in 2012, about the same."
594349744815636480,Sat May 02 03:56:36 +0000 2015,skry,skry,Portland OR,"It's not what you make, it's what you do with your time. Having the flexibility to choose your work is huge. #talkpay"
594350030967865344,Sat May 02 03:57:44 +0000 2015,thegayscientist,TGS,East Nashville,"#talkpay if everything stays as is, 110k. What to do, what to do?"
594350429074493440,Sat May 02 03:59:19 +0000 2015,nkoch,Nathan Koch,"Logan Square, Chicago",I learned a good quote from a coworker: ABQ: Always Be Quitting - quitting or being willing to quit equals $. #talkpay
594350431796531200,Sat May 02 03:59:20 +0000 2015,skry,skry,Portland OR,One thing's clear. Teachers and journalists need to have their pay doubled. #talkpay
594350435697172480,Sat May 02 03:59:21 +0000 2015,atsuya,atsuya takagi,tokyo,#talkpay で出てきている男女差 https://t.co/KDdrOMm3kL
594350485080944640,Sat May 02 03:59:32 +0000 2015,tissahami,Tissa Hami,,Let's #talkpay. I wonder how much money I'd have if performers were paid properly -- or even just paid for every show.
594350529100263424,Sat May 02 03:59:43 +0000 2015,GarvinCasimir,Garvin Casimir,Washington DC metro area,#talkpay wow! it seems that many people make a lot less than you think they do.
594350670871826432,Sat May 02 04:00:17 +0000 2015,skry,skry,Portland OR,Another is that some tech jobs should be 2 jobs so people can also have lives. #talkpay
594350730862989312,Sat May 02 04:00:31 +0000 2015,fmontes,Freddy Montes,"Cartago, Costa Rica","#talkpay
98: broke is BSF
2015: broke in USD"
594351220237545472,Sat May 02 04:02:28 +0000 2015,vmstan,Michael Stanclift,Kansas City,It might be illegal for employers to retaliate for openly discussing salary but that doesn't mean I'm comfortable broadcasting it. #talkpay
594351384604053504,Sat May 02 04:03:07 +0000 2015,BigSamThompson,Katie L. Thompson,"Culpeper, Virginia",I peaked at $28K/yr before taxes were taken out. My goal has always been 30K which I was told would be easy w/ college degree. #talkpay
594351822241865729,Sat May 02 04:04:51 +0000 2015,brandonlfoote,Brandon Foote,,Let's #talkpay because it's much easier than actually #working
594352024260481024,Sat May 02 04:05:39 +0000 2015,viveksrn,Vivek Srinivasan ,Bangalore,People from the tech industry #talkpay and put the truth about pay out in the open http://t.co/BpgCj42eTN
594352145400406016,Sat May 02 04:06:08 +0000 2015,joshhyang,Josh Yang,,"When I was 24, left a comfy $80k job to intern at a VC and make $2k/mo (and moved to buddy's couch). Learned a ton, no regrets. #talkpay"
594352583403274240,Sat May 02 04:07:53 +0000 2015,llinong,L. Lin Ong,"Chapel Hill, NC","Transparency about personal finance = A+ #talkpay 

05: 55k entry level consultant
08: 11k masters grant
Now: min wage + 5k =20k PhD student"
594352612763308032,Sat May 02 04:08:00 +0000 2015,faircopy,Michael Mussman,"San Diego, CA","My last corporate job as a copywriter, went from $40k to $65k in 7yrs. They rejected my requests for more. I'm GWM in SoCal. #talkpay"
594352820989616128,Sat May 02 04:08:49 +0000 2015,blackcarpet100,DEZZY {BCM© Records},#SouthWestPhilly #YAHEARTHAT,"""Either we making money together... Or you paying me❗ 💯
#talkpay"""
594353403133710336,Sat May 02 04:11:08 +0000 2015,GMShivers,Jennifer D'aww,Canada,Too many people are shielded from the concept that ultimately the consumer is deciding your pay with their purchases #talkpay
594353478463545344,Sat May 02 04:11:26 +0000 2015,llinong,L. Lin Ong,"Chapel Hill, NC",In 11 student yrs (4 undergrad + 7 grad) I have always had some sort of side job. Not always consistent work but every bit helped. #talkpay
594353682273042432,Sat May 02 04:12:15 +0000 2015,jasonwatkinspdx,Jason Watkins,pdx,#talkpay First full time dev job was ~30k. A year later above 100k. Since it's varied from ~85k to ~250k plus lotterytickets/equity.
594353718188969984,Sat May 02 04:12:23 +0000 2015,AlekseySanin,Aleksey Sanin,,I was underpaid for years and I didn't know it - “The recent hashtag #talkpay on Twitter reminded me of a... http://t.co/fEuyzJjLUa
594353797037563904,Sat May 02 04:12:42 +0000 2015,masonoise,Mason Jones,San Francisco,"The problem with the #talkpay hashtag for tech work is that everyone's only talking salary, which is just part of the picture."
594353802783825920,Sat May 02 04:12:43 +0000 2015,davidcelis,David Celis,"Portland, Ore.",and i've been told that $125k was a self-inflicted lowball for where i was working. five years and i still dunno how to sell myself #talkpay
594353805761777664,Sat May 02 04:12:44 +0000 2015,Junkai888,Junkai,,#talkpay is an interesting topic hahaha
594353809176035328,Sat May 02 04:12:45 +0000 2015,Heuvel_Michiel,Michiel vd Heuvel,Netherlands,@noahbradley My latest freelance job put me at $100 for a environment painting. Finding clients is tricky... #talkpay
594353856202416128,Sat May 02 04:12:56 +0000 2015,skry,skry,Portland OR,Someone else's taxes paid for my education. Other people's time and kindness helped point me in the right directions. #talkpay #grateful
594353863374737409,Sat May 02 04:12:58 +0000 2015,echen,Edwin Chen,SF,"I scraped all the #talkpay tweets, applied state-of-the-art NLP to filter and parse them, and dumped the data here: https://t.co/yQy9VMKLk3"
594354003242192896,Sat May 02 04:13:31 +0000 2015,BrittanyYoon,B.,Seoul,Korea doesn't suffer as much from gender pay gap as from representation gap. Would love to see #talkseniorlevel instead #talkpay #gendergap
594354236235784192,Sat May 02 04:14:27 +0000 2015,starzipan,Star,"Portland, OR","I make $10/hour. I made way more as a barista, when I averaged $16/hour, 7 of it untaxed tips. #talkpay"
594354386706399232,Sat May 02 04:15:03 +0000 2015,detaniaansley,detania ليثاويه LA,,"Be real human and put kids above your selfish needs and wants,watch plz
https://t.co/jDK4KMbpBg …
#LaithAbuJoda
#talkpay"
594354404876111872,Sat May 02 04:15:07 +0000 2015,geeksam,Sam Livingston-Gray,"Portland, OR, USA","I'd love to #talkpay the whole story of my software career, but don't want to compromise future negotiations. So, 1 recent data point..."
594354439403806721,Sat May 02 04:15:15 +0000 2015,LetsThinkBlog,LetsThink,,"Singapore based online payment startup raises $7M funding http://t.co/vHZmVNtyqR

#AvengerAMovie #talkpay #googlebox #LateLate #FCMOM"
594354503928967168,Sat May 02 04:15:30 +0000 2015,wiscotheque,Q,NYC,"""many minorities feel a keen pressure not to ask for too much lest they be labeled as pushy or greedy"" @ModelViewMedia #TalkPay"
594354557662167041,Sat May 02 04:15:43 +0000 2015,geschehaas,Gesche Haas,NYC,#talkpay #ouch
594354701908344832,Sat May 02 04:16:18 +0000 2015,geeksam,Sam Livingston-Gray,"Portland, OR, USA","2014, PDX remote for DC co, ~$120k/yr base plus annual+referral bonuses. 18 yrs coding; 16yrs w/ ""software"" in job title. #talkpay"
594354724524163072,Sat May 02 04:16:23 +0000 2015,llinong,L. Lin Ong,"Chapel Hill, NC","Student jobs: secretary, TA, RA, media dept, hotel front desk, financial modeler, proctor, music tchr, dogwalker, psych study subj #talkpay"
594355147943194624,Sat May 02 04:18:04 +0000 2015,jaybizzle78,Beatz by Bizzle,milwaukee,"I have 16 years experience  as a baker
and i make $10.50 an hour or $25,000 a year
#talkpay"
594355199315181568,Sat May 02 04:18:16 +0000 2015,jcenters,Josh Centers,Tennessee,"#talkpay I made about $12k per year starting out of college, with contractor taxation. I’ve never cracked $40k from a regular job."
594355289803001856,Sat May 02 04:18:38 +0000 2015,sairarahman,Saira,"Seattle, WA",Hey #talkpay peeps--- time to mention #tableflip2015 and show us what you've got. @tableflipclub
594355299714084864,Sat May 02 04:18:40 +0000 2015,davidcelis,David Celis,"Portland, Ore.",i think that open conversations about pay are extremely important. but every one has lead to me discovering i was underpaid #talkpay
594355379812716545,Sat May 02 04:18:59 +0000 2015,geeksam,Sam Livingston-Gray,"Portland, OR, USA","My last few jobs, stock options were part of the offer. I valued them at exactly $0, and (so far) that's looking 100% accurate. #talkpay"
594355601162969088,Sat May 02 04:19:52 +0000 2015,MrZnyper,Marlon,"Westchester, New York","Reading others #talkpay, There's very little discussion on the pay gap between American vs foreign devs..."
594356076801183744,Sat May 02 04:21:45 +0000 2015,skry,skry,Portland OR,"Work toward your own freedom, not toward always-bigger numbers. #talkpay"
594356097185636352,Sat May 02 04:21:50 +0000 2015,cheapo,Rodrigo Sieiro,"Uberlândia, Brasil","Acompanhando a #talkpay aqui, mas não tenho o desprendimento necessário pra compartilhar não… Hahaha"
594356563902595072,Sat May 02 04:23:42 +0000 2015,hellojusto,Justo García,"Miami Beach, FL","I bet most bosses that use Twitter are hating this #talkpay hashtag right about now. They may ""call in sick"" come Monday. Ha!"
594356580792999938,Sat May 02 04:23:46 +0000 2015,naya671,Ashwaq Makhoulian ❤️,Palestine,"watch this clip for lea makhoul #LeaMakhoul 🌊
👇🏻👇🏻👇🏻

➡️ http://t.co/8ATtBHQfMa

👆🏻👆🏻👆🏻👆🏻
#Magazine13Arab 
#loveyou
#talkpay 
#soon #soirees"
594356716101246976,Sat May 02 04:24:18 +0000 2015,lintacious,Leslie Beslie,brooklyn,Well #talkpay is especially relevant today as I just got a promotion at a b2b in nyc as a web analyst/seo making $75K. I have a BA in Comm.
594356768752316416,Sat May 02 04:24:30 +0000 2015,sevenseacat,Rebecca Skinner,"Perth, Australia",I've never gotten a pay rise while at a job - not even a cost-of-living increase. Only rises have been from changing jobs. #talkpay
594356944384712704,Sat May 02 04:25:12 +0000 2015,dberkholz,Donnie Berkholz,"Eden Prairie, MN","I don't make it onto the top page of this #talkpay spreadsheet, at least on my laptop screen, but not far off. https://t.co/t3ZSzkG5gb"
594356946955739137,Sat May 02 04:25:13 +0000 2015,theresaanna,Theresa Summa,"Berkeley, CA","Being a federal employee, my salary is publicly available. I'm a web developer, came in as mostly front end. http://t.co/2m7VcC3fFc #talkpay"
594357092611452928,Sat May 02 04:25:48 +0000 2015,kristen_womack,Kristen Womack,Minneapolis,I told a dude how much I made. It changed my life http://t.co/Vxpihvl40o via @CNNMoney #talkpay
594357312980135936,Sat May 02 04:26:40 +0000 2015,llinong,L. Lin Ong,"Chapel Hill, NC",I try to discourage many from PhD school if they don't get funded. Just not worth it if the school doesn't think you're worth it. #talkpay
594357521659203584,Sat May 02 04:27:30 +0000 2015,skry,skry,Portland OR,"Lots of tech salaries still don't buy a home, security, healthy environment, or leisure time, in big cities. Gendered pay matters. #talkpay"
594357597697744897,Sat May 02 04:27:48 +0000 2015,newshtwit,new shtwit,cyberia,computer security and the whole cyber thing is blowing up.  are security professionals ready to #talkpay ?
594357665528086528,Sat May 02 04:28:04 +0000 2015,ultror,jóna,umeå → sf,@rabcyr But I’m sure they were all paid well #talkpay
594357813096288256,Sat May 02 04:28:39 +0000 2015,ShaunGamboa,Shaun Gamboa,Montreal,The Time When YouTube Eliminated Pay Bias For Its Product Managers: If you haven’t checked out #TalkPay on Twi... http://t.co/rZaEiR7hIo
594357825029025792,Sat May 02 04:28:42 +0000 2015,trendinaliaPIT,Pittsburgh Trends,"Pittsburgh, USA",The hashtag #talkpay took the 10th place in the Top20 of Pittsburgh's Trends for Friday 1: http://t.co/ClqAQKhHFz #trndnl
594357826358628352,Sat May 02 04:28:43 +0000 2015,Gooroo_io,Gooroo,,Here's a comparison of tech salaries and cost of living across the USA. https://t.co/FNlAhW6twg  #talkpay http://t.co/0q4TmiOBv2
594358012346822656,Sat May 02 04:29:27 +0000 2015,TheRadHatter,Jake Chandler,Chicago,"Dear everyone in Tech jobs complaining about your $50k+ salaries on #talkpay - the ""blue collar"" world hates you."
594358064058269697,Sat May 02 04:29:39 +0000 2015,hunterwalk,Hunter Walk,san francisco,The Time When YouTube Eliminated Pay Bias For Its Product Managers http://t.co/ZJ2ucrZe91 [new blog post] #talkpay
594358077198962688,Sat May 02 04:29:42 +0000 2015,issackelly,Issac Kelly,Oakland,"#talkpay relay WM / Systems Engineer / Midwest 
2010: Unemployed
2011: $53k infosec
2012: $67k sysadmin
2014: $85k devops
2015: $105k devops"
594358281591660545,Sat May 02 04:30:31 +0000 2015,ultror,jóna,umeå → sf,@rabcyr I guess I might as well do the 2014 $128K iOS jerk in SF #talkpay previous years in Sweden and irrelevant.
594358325464051712,Sat May 02 04:30:42 +0000 2015,jesseorndorff,Jesse Orndorff,"Tacoma, WA & Phnom Penh","I was always told by my parents not to talk about your salary. #talkpay But, I now see how that does nothing but give companies the power."
594358391306223617,Sat May 02 04:30:57 +0000 2015,Sabyasachi_Bls,Sabyasachi Mohapatra,Balasore,"My hand fits perfectly in my other hand... i think i was made for myself. 😌😌
#FreddieGray #MayDay #MayweatherPacquiao #talkpay #NFLDraft"
594358452429967360,Sat May 02 04:31:12 +0000 2015,MadisonCastle1,Madison Castle,Fayetteville NC,https://t.co/OffXvalJ7S @totalfilm @filmfestlounge @indieartday #independentartist #talkpay #Unfriended #musicmatters
594358519547174912,Sat May 02 04:31:28 +0000 2015,llinong,L. Lin Ong,"Chapel Hill, NC","Although I don't make much as a PhD student, I'm paid to learn and never go to bed hungry. Thankful for this every day. #talkpay"
594358775194128384,Sat May 02 04:32:29 +0000 2015,ttyv0,ttyv0,"Sydney, Australia","i'm a professional culture warrior on the internet and i make $13,000 per month on patreon #talkpay"
594358879506407426,Sat May 02 04:32:54 +0000 2015,jesseorndorff,Jesse Orndorff,"Tacoma, WA & Phnom Penh",Marketing Manager - 60k / Jr. Designer - 65k / Sr. Designer 75k / Art Director on Contract - 110k. All in the Seattle market. #talkpay
594358898951200768,Sat May 02 04:32:58 +0000 2015,terryjbates,Terry Bates,"Mountain View, CA","#talkpay Fuck it. 
PGH: Uni LAN admin 10 yrs: $24K- $32K
PGH: Linux Sysadmin @ CMU: $60K
SV: SRE SV 2 yrs: $130K-$135K + $47K stock/yr"
594358979251216384,Sat May 02 04:33:17 +0000 2015,issackelly,Issac Kelly,Oakland,"For the evening crowd: Still anonymously relaying any #talkpay data. If you feel uncomfortable about being attached, DM. Data is important"
594359049325383680,Sat May 02 04:33:34 +0000 2015,geeksam,Sam Livingston-Gray,"Portland, OR, USA","…almost forgot to mention: cis white male, both grandfathers were engineers. #talkpay"
594359271917129728,Sat May 02 04:34:27 +0000 2015,kalenjordan,Kalen Jordan,"Oxnard, CA",I felt a lot better about my (previous) salary before I started reading #talkpay
594359709840199681,Sat May 02 04:36:12 +0000 2015,aHyerPower,Brandon Hyer,"Scottsdale, AZ",Going to stop reading tweets now so I can learn how 2 code things or whatever.  Only pay gap I see is Tech vs every other profess. #talkpay
594359757445566465,Sat May 02 04:36:23 +0000 2015,terryjbates,Terry Bates,"Mountain View, CA","#talkpay ""Income"" for folks in SV==perks. Free food, free transit are effectively ""income."" Buy lunch in SF 5 * a week and add that up..."
594359851137966081,Sat May 02 04:36:45 +0000 2015,Sabyasachi_Bls,Sabyasachi Mohapatra,Balasore,"Society exists only as a mental concept; in the real world there are only individuals. 🔑
#FreddieGray #MayweatherPacquiao #MayDay #talkpay"
594360113558753280,Sat May 02 04:37:48 +0000 2015,indieobscura,a lovestruck catte,peninsula near the specific ocean,there are way too many nights where I walk out with $0 in takeout tips. Tip your fucking hosts. 10% is standard. #talkpay
594360135084048385,Sat May 02 04:37:53 +0000 2015,rabcyr,ashley needs tats,Postfix School of Cookery,"Just so you know, your #talkpay tweet is in s Google Doc now  https://t.co/2rU2fvdAeL"
594360149260652544,Sat May 02 04:37:56 +0000 2015,Sabyasachi_Bls,Sabyasachi Mohapatra,Balasore,"I'm a lover of life.
I'm a lover of the wild.
I'm a lover of the sun.
I'm a lover, love to ride.
#LoveOrShady #FreddieGray #talkpay #MayDay"
594360504170184704,Sat May 02 04:39:21 +0000 2015,geschehaas,Gesche Haas,NYC,@jamesladd I think I may have won re worst (best?) downward trend #talkpay #knowledgeispower
594360694620880897,Sat May 02 04:40:06 +0000 2015,adriarichards,Adria Richards,"Oakland, CA","During a job negotiation, the executive let it slip that a guy, 13 years my junior was being started at the same rate of $95k #talkpay"
594360875978338304,Sat May 02 04:40:50 +0000 2015,othiym23,Forrest L Norvell,the outside lands,"#talkpay DM ""WM with MS degree and 10+ yrs exp. Android dev in SF. $135K + $50K bonus."""
594360938393833473,Sat May 02 04:41:05 +0000 2015,terryjbates,Terry Bates,"Mountain View, CA","#talkpay PGH tech peeps, gtfo of PGH ASAP. Save $20K, grab couchsurf, get work out in the Bay. Don't stay where you are not valued."
594361013555757056,Sat May 02 04:41:22 +0000 2015,yahavBiran,Yahav Biran,Redmond WA,#TalkPay: Ready to tell the world how much you make?  - CNNMoney http://t.co/g8FaOUcjVw
594361517245636609,Sat May 02 04:43:23 +0000 2015,marioandrei,Mario Andrei Pantoja,"Madrid, Spain",Not surprised to see that the #tech wages in the U.S. are at least 300% bigger than here in Spain.  #talkpay
594362063301967872,Sat May 02 04:45:33 +0000 2015,anths,Anthony Sorace,US-OH-Cleveland,At my last “day job” they offered me a severance package w/ condition that I never disclose contents to anyone. Refused. Unethical. #talkpay
594362080356012032,Sat May 02 04:45:37 +0000 2015,Bet6699,BettingSystems,,"#talkpay: can America's wage inequality be solved by sharing our salaries online? - 
Lauren Voswinkel is a senior software ..."
594362131564212225,Sat May 02 04:45:49 +0000 2015,ameliaabreu,amelia abreu,portland,"No matter what corp feminism says, remember that hiring women for ""professional"" jobs is the quickest way to lower salaries. #talkpay"
594362194621431810,Sat May 02 04:46:04 +0000 2015,jonathansampson,Jonathan Sampson,"Redmond, WA",Quickly scanned through #talkpay tweets and found many women with less-or-equal experience to me making more than I do. Not even mad :)
594362261247959041,Sat May 02 04:46:20 +0000 2015,tyler_folkman,Tyler Folkman,,"So today I read an article about #talkpay on Twitter. Basically, people were tweeting about how… http://t.co/gu5759dLsI"
594362343678550016,Sat May 02 04:46:40 +0000 2015,issackelly,Issac Kelly,Oakland,"WM #talkpay relay
07: SWE intern, $2k/mo; SWE $36k/yr SF
08: SWE $75k SF
09: Sr. SWE $95k SF
10-now: $125/yr SF
14: made $70k on $120m exit"
594362428214743040,Sat May 02 04:47:00 +0000 2015,MasaSanShan,A Weeb in Satin,,As I a devout #Muslim. Women shouldn't be payed the same. They shouldn't even be working! #TalkPay
594362582846181376,Sat May 02 04:47:37 +0000 2015,ameliaabreu,amelia abreu,portland,Recruiters lowballing you is the swift hand of capitalism and its gendered labor market #talkpay
594362763683573760,Sat May 02 04:48:20 +0000 2015,anthsora,Anth(ony) Sora(ce),"Cleveland, Ohio",Really enjoying #talkpay - secrecy here only helps the powerful. Information is power.
594362875763908608,Sat May 02 04:48:46 +0000 2015,sakiski_ki,sakiski,,Being a CEO is not a profession. Web dev is. #talkpay
594362921557229568,Sat May 02 04:48:57 +0000 2015,sebasporto,Sebastian Porto,"Melbourne, Australia","only once I got a pay rise in a job without having to ask for it, all the other times I had to initiate the conversation #talkpay"
594363384260403201,Sat May 02 04:50:48 +0000 2015,nathansnelgrove,Nathan Snelgrove,,"This #talkpay thing is really cool, but since my salary isn’t fixed (yay for freelance!), I don’t know where to begin."
594363584701935616,Sat May 02 04:51:35 +0000 2015,dberkholz,Donnie Berkholz,"Eden Prairie, MN",How much you wanna bet the top two on this H1B salary list are COBOL developers? http://t.co/784QOhcEfM #talkpay http://t.co/iPshi9eUAH
594363611289489408,Sat May 02 04:51:42 +0000 2015,geeksam,Sam Livingston-Gray,"Portland, OR, USA","Last #talkpay note before 😴: I’m glad I got my BSCS, but I graduated in 2007 with $19k in student loans (plus 4.5 years opportunity cost)."
594363792458256384,Sat May 02 04:52:25 +0000 2015,sakiski_ki,sakiski,,Developers should be treated like Gods. They create magic. The rest are spectators.#talkpay
594363792739336192,Sat May 02 04:52:25 +0000 2015,adriarichards,Adria Richards,"Oakland, CA",Increased freelance comp from $2k to $4k for a 2 day project by speaking directly with client who was impressed by my knowlege  #talkpay
594363925962960896,Sat May 02 04:52:57 +0000 2015,geeksam,Sam Livingston-Gray,"Portland, OR, USA",…and lots of students come out with *way* more in loans. Cost of education should also factor in when we #talkpay
594364160965763072,Sat May 02 04:53:53 +0000 2015,jsonpaul,jason paul,"the rust belt, USA","@laurenvoswinkel I enjoyed your piece on #talkpay, but the notion “corporations are legally bound to maximize shareholder value” is a myth…"
594364229852921856,Sat May 02 04:54:09 +0000 2015,ddt,dan turner,medium.com/@ddt,"$400 for a 4000-word, two-part story on a major news site that took a few weeks to research and write. #talkpay"
594364745672622080,Sat May 02 04:56:12 +0000 2015,oscargodson,Johnny Cache,"Portland, OR",@polotek which now I know they had to have gotten millions. This #talkpay is enlightening :)
594364905752547328,Sat May 02 04:56:50 +0000 2015,bookquotespanda,read book with panda,,"Within each of us is everything we need to know.

.
#FreddieGray #MayDay #NFLDraft #talkpay #TomorrowlandAoVivo #Unfriended #Gogglebox #"
594365136934023168,Sat May 02 04:57:46 +0000 2015,ckrough,Chris Krough,"Austin, TX",This #talkpay thread is really interesting but lacks context and qualifiers.
594365251858124800,Sat May 02 04:58:13 +0000 2015,atleyhunter,ɹǝʇunɥ ʎǝןʇɐ,"44.056329,-79.426949","One of the things that was hardest to realize is, everyone has money, not everyone has my skills #DontUndervalueYourself #TalkPay"
